date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name,is_elimination_game,rest_days,is_back_to_back,rolling_pts_5,opp_ga_per_game,opp_goalie_sv_pct
2023-04-22,TBL,1,0,1,2,5,24.566666666666663,W,4,3,3.0,first_round,2022-23,8476883,A. Vasilevskiy,False,2.0,False,1.8,3.0976,0.9124220061397167
2023-04-24,TBL,2,0,2,0,7,25.683333333333334,W,5,4,4.0,first_round,2022-23,8476883,A. Vasilevskiy,False,2.0,False,1.2,3.0976,0.9119952951573559
2023-04-27,TBL,1,0,1,0,3,23.933333333333334,L,2,4,5.0,first_round,2022-23,8476883,A. Vasilevskiy,False,3.0,False,1.4,3.0976,0.9114668514091456
2023-04-29,TBL,1,0,1,0,3,22.7,W,2,1,6.0,first_round,2022-23,8476883,A. Vasilevskiy,False,2.0,False,1.6,3.0976,0.9116603540318319
2023-05-02,FLA,0,1,1,0,6,24.216666666666665,L,2,4,1.0,second_round,2022-23,8475683,S. Bobrovsky,False,3.0,False,1.4,3.3293,0.9029573053232112
2023-05-04,FLA,0,1,1,-1,6,25.366666666666667,L,2,3,2.0,second_round,2022-23,8475683,S. Bobrovsky,False,2.0,False,1.2,3.3293,0.9031993342247393
2023-05-07,FLA,0,0,0,-1,2,20.366666666666667,L,2,3,3.0,second_round,2022-23,8475683,S. Bobrovsky,False,3.0,False,1.2,3.3293,0.9031613560266574
2023-05-10,FLA,0,0,0,1,4,20.616666666666667,W,2,1,4.0,second_round,2022-23,8475683,S. Bobrovsky,True,3.0,False,0.8,3.3293,0.904090640919542
2023-05-12,FLA,0,0,0,0,8,29.466666666666665,L,2,3,5.0,second_round,2022-23,8475683,S. Bobrovsky,True,2.0,False,0.6,3.3293,0.904185360094451
2023-10-11,MTL,3,0,3,2,8,24.53333333333333,W,6,5,,regular_season,2023-24,8474596,J. Allen,False,,False,,3.5244,0.89701190111849
2023-10-14,MIN,3,0,3,1,5,19.633333333333333,W,7,4,,regular_season,2023-24,8479406,F. Gustavsson,False,3.0,False,3.0,3.2073,0.9203321993815371
2023-10-16,CHI,0,0,0,-2,8,25.816666666666663,L,1,4,,regular_season,2023-24,8482821,A. Soderblom,False,2.0,False,3.0,3.5366,0.9020419408062692
2023-10-19,FLA,0,0,0,-2,5,24.133333333333333,L,1,3,,regular_season,2023-24,8475683,S. Bobrovsky,False,3.0,False,2.0,2.439,0.9043367212314103
2023-10-21,TBL,0,0,0,0,4,25.566666666666663,W,4,3,,regular_season,2023-24,8477992,J. Johansson,False,2.0,False,1.5,3.2683,0.9051826390264335
2023-10-24,WSH,1,1,2,1,1,18.85,W,4,1,,regular_season,2023-24,8475311,D. Kuemper,False,3.0,False,1.2,3.1341,0.9064317947749514
2023-10-26,DAL,0,1,1,1,3,20.08333333333333,W,4,1,,regular_season,2023-24,8475809,S. Wedgewood,False,2.0,False,1.0,2.8537,0.9076893440792199
2023-10-28,NSH,0,1,1,-1,4,21.83333333333333,L,2,3,,regular_season,2023-24,8477424,J. Saros,False,2.0,False,0.6,3.0244,0.9144030097358855
2023-10-31,LAK,0,0,0,-1,2,18.716666666666665,L,1,4,,regular_season,2023-24,8475660,C. Talbot,False,3.0,False,0.8,2.622,0.9018536449533059
2023-11-02,BOS,1,1,2,1,5,22.616666666666667,L,2,3,,regular_season,2023-24,8480280,J. Swayman,False,2.0,False,0.8,2.7317,0.9156762077175047
2023-11-04,BUF,3,0,3,0,5,18.883333333333333,L,4,6,,regular_season,2023-24,8482221,D. Levi,False,2.0,False,1.2,2.9756,0.9036986594332111
2023-11-06,TBL,2,1,3,4,6,20.466666666666665,W,6,5,,regular_season,2023-24,8477992,J. Johansson,False,2.0,False,1.4,3.2683,0.9085923603659665
2023-11-08,OTT,0,1,1,-1,2,19.05,L,3,6,,regular_season,2023-24,8476914,J. Korpisalo,False,2.0,False,1.8,3.4268,0.9078004309011879
2023-11-10,CGY,0,0,0,-2,3,22.466666666666665,W,5,4,,regular_season,2023-24,8478435,D. Vladar,False,2.0,False,1.8,3.3049,0.8983230854553067
2023-11-11,VAN,0,0,0,0,3,16.583333333333332,W,5,2,,regular_season,2023-24,8477967,T. Demko,False,1.0,True,1.8,2.7195,0.9137612165382945
2023-11-17,DET,0,0,0,0,4,19.23333333333333,W,3,2,,regular_season,2023-24,8479312,A. Lyon,False,6.0,False,1.4,3.3415,0.9053147103469228
2023-11-19,MIN,1,1,2,1,2,21.3,W,4,3,,regular_season,2023-24,8470594,M. Fleury,False,2.0,False,0.8,3.2073,0.9020348102669221
2023-11-24,CHI,0,0,0,-2,4,19.633333333333333,L,3,4,,regular_season,2023-24,8482821,A. Soderblom,False,5.0,False,0.6,3.5366,0.8960039936326089
2023-11-25,PIT,0,0,0,-1,3,24.25,L,2,3,,regular_season,2023-24,8477465,T. Jarry,False,1.0,True,0.4,3.061,0.9080225612224702
2023-11-28,FLA,0,0,0,-1,6,24.25,W,2,1,,regular_season,2023-24,8476932,A. Stolarz,False,3.0,False,0.4,2.439,0.9047290980381049
2023-11-30,SEA,0,2,2,1,2,22.716666666666665,W,4,3,,regular_season,2023-24,8475831,P. Grubauer,False,2.0,False,0.4,2.878,0.8988294187889955
2023-12-02,BOS,2,0,2,1,7,23.666666666666668,L,3,4,,regular_season,2023-24,8476999,L. Ullmark,False,2.0,False,0.8,2.7317,0.9188985765739953
2023-12-07,OTT,0,0,0,0,1,20.216666666666665,W,4,3,,regular_season,2023-24,8476341,A. Forsberg,False,5.0,False,0.8,3.4268,0.8994284677032611
2023-12-09,NSH,2,0,2,1,4,21.683333333333334,W,4,0,,regular_season,2023-24,8480947,K. Lankinen,False,2.0,False,0.8,3.0244,0.9037772217779545
2023-12-11,NYI,1,0,1,-1,11,21.08333333333333,L,3,4,,regular_season,2023-24,8478009,I. Sorokin,False,2.0,False,1.2,3.2073,0.9149975934292857
2023-12-12,NYR,2,2,4,3,3,21.5,W,7,3,,regular_season,2023-24,8478048,I. Shesterkin,False,1.0,True,1.4,2.7927,0.9114552442409433
2023-12-14,CBJ,2,1,3,1,9,24.7,L,5,6,,regular_season,2023-24,8478007,E. Merzlikins,False,2.0,False,1.8,3.6585,0.9017249078741607
2023-12-19,NYR,2,0,2,1,5,18.6,L,2,5,,regular_season,2023-24,8478048,I. Shesterkin,False,5.0,False,2.0,2.7927,0.9096353504895089
2023-12-21,BUF,1,0,1,-1,1,18.316666666666663,L,3,9,,regular_season,2023-24,8482221,D. Levi,False,2.0,False,2.4,2.9756,0.9012922677747783
2023-12-23,CBJ,2,1,3,2,5,17.983333333333334,W,4,1,,regular_season,2023-24,8480193,D. Tarasov,False,2.0,False,2.2,3.6585,0.8934257813889875
2023-12-27,OTT,0,1,1,-2,3,23.8,L,2,4,,regular_season,2023-24,8476914,J. Korpisalo,False,4.0,False,2.6,3.4268,0.9043470273354358
2023-12-29,CBJ,1,1,2,2,4,23.78333333333333,L,5,6,,regular_season,2023-24,8478007,E. Merzlikins,False,2.0,False,2.0,3.6585,0.9010752157821855
2023-12-30,CAR,0,0,0,-1,5,22.48333333333333,L,2,3,,regular_season,2023-24,8481611,P. Kochetkov,False,1.0,True,1.8,2.6341,0.897409018532119
2024-01-02,LAK,0,0,0,1,3,19.133333333333333,W,3,0,,regular_season,2023-24,8475660,C. Talbot,False,3.0,False,1.4,2.622,0.9057819575060954
2024-01-03,ANA,1,0,1,1,13,25.183333333333334,W,2,1,,regular_season,2023-24,8480843,L. Dostal,False,1.0,True,1.2,3.5976,0.8993656596974069
2024-01-06,SJS,0,0,0,0,2,19.016666666666666,W,4,1,,regular_season,2023-24,8478406,M. Blackwood,False,3.0,False,0.8,4.0366,0.8981280042076891
2024-01-09,SJS,1,0,1,2,3,15.883333333333333,W,7,1,,regular_season,2023-24,8478039,K. Kahkonen,False,3.0,False,0.6,4.0366,0.8988567773338656
2024-01-11,NYI,2,0,2,1,4,18.633333333333333,L,3,4,,regular_season,2023-24,8478009,I. Sorokin,False,2.0,False,0.4,3.2073,0.9120966008948649
2024-01-13,COL,0,0,0,-3,1,21.2,L,3,5,,regular_season,2023-24,8480382,A. Georgiev,False,2.0,False,0.8,3.0976,0.9078833719728747
2024-01-14,DET,0,0,0,0,4,21.03333333333333,L,2,4,,regular_season,2023-24,8473503,J. Reimer,False,1.0,True,0.8,3.3415,0.8950001133861105
2024-01-16,EDM,1,1,2,-1,2,23.05,L,2,4,,regular_season,2023-24,8479973,S. Skinner,False,2.0,False,0.6,2.8902,0.9031888109904913
2024-01-18,CGY,3,1,4,3,5,20.616666666666667,W,4,3,,regular_season,2023-24,8478435,D. Vladar,False,2.0,False,1.0,3.3049,0.8940942460447282
2024-01-20,VAN,0,1,1,1,7,23.216666666666665,L,4,6,,regular_season,2023-24,8477967,T. Demko,False,2.0,False,1.6,2.7195,0.912861769861072
2024-01-21,SEA,1,0,1,2,5,21.85,W,3,1,,regular_season,2023-24,8478916,J. Daccord,False,1.0,True,1.4,2.878,0.9114096814222163
2024-01-24,WPG,1,0,1,1,3,20.75,W,1,0,,regular_season,2023-24,8476316,L. Brossoit,False,3.0,False,1.6,2.4268,0.9097857758890321
2024-01-27,WPG,1,0,1,1,3,19.1,W,4,2,,regular_season,2023-24,8476945,C. Hellebuyck,False,3.0,False,1.8,2.4268,0.9123934479414667
2024-02-05,NYI,0,1,1,1,4,24.716666666666665,L,2,3,,regular_season,2023-24,8478009,I. Sorokin,False,9.0,False,1.6,3.2073,0.9118476774527481
2024-02-07,DAL,1,1,2,1,5,22.33333333333333,W,5,4,,regular_season,2023-24,8475809,S. Wedgewood,False,2.0,False,1.0,2.8537,0.9031795631287856
2024-02-10,OTT,1,1,2,0,6,20.716666666666665,L,3,5,,regular_season,2023-24,8476914,J. Korpisalo,False,3.0,False,1.2,3.4268,0.901321283569726
2024-02-13,STL,0,0,0,1,2,19.566666666666663,W,4,1,,regular_season,2023-24,8476412,J. Binnington,False,3.0,False,1.4,3.0488,0.9046801591986205
2024-02-15,PHI,3,0,3,1,6,22.05,W,4,3,,regular_season,2023-24,8481035,S. Ersson,False,2.0,False,1.2,3.1829,0.9004881838626803
2024-02-17,ANA,3,2,5,2,4,14.866666666666667,W,9,2,,regular_season,2023-24,8480843,L. Dostal,False,2.0,False,1.6,3.5976,0.902236737648126
2024-02-19,STL,1,1,2,2,3,19.566666666666663,W,4,2,,regular_season,2023-24,8480981,J. Hofer,False,2.0,False,2.4,3.0488,0.9066749523126932
2024-02-21,ARI,2,0,2,0,4,19.566666666666663,W,6,3,,regular_season,2023-24,8478872,K. Vejmelka,False,2.0,False,2.4,3.3415,0.896575745958344
2024-02-22,VGK,1,0,1,1,6,18.016666666666666,W,7,3,,regular_season,2023-24,8478499,A. Hill,False,1.0,True,2.4,2.9878,0.9188066706585084
2024-02-24,COL,0,1,1,1,4,20.266666666666666,W,4,3,,regular_season,2023-24,8480382,A. Georgiev,False,2.0,False,2.6,3.0976,0.9054777414559999
2024-02-27,VGK,0,0,0,-3,2,19.516666666666666,L,2,6,,regular_season,2023-24,8478499,A. Hill,False,3.0,False,2.2,2.9878,0.9183172530514105
2024-02-29,ARI,1,0,1,1,4,19.65,W,4,2,,regular_season,2023-24,8478971,C. Ingram,False,2.0,False,1.2,3.3415,0.90667293306315
2024-03-02,NYR,0,1,1,-1,4,23.73333333333333,W,4,3,,regular_season,2023-24,8478048,I. Shesterkin,False,2.0,False,1.0,2.7927,0.9131780164954035
2024-03-04,BOS,0,0,0,-1,5,20.75,L,1,4,,regular_season,2023-24,8480280,J. Swayman,False,2.0,False,0.8,2.7317,0.9127094184472789
2024-03-06,BUF,1,0,1,1,4,23.75,W,2,1,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,0.6,2.9756,0.9067334854226894
2024-03-07,BOS,0,0,0,0,3,19.183333333333334,L,1,4,,regular_season,2023-24,8480280,J. Swayman,False,1.0,True,0.6,2.7317,0.9134734513005172
2024-03-09,MTL,0,0,0,-1,3,20.98333333333333,W,3,2,,regular_season,2023-24,8478470,S. Montembeault,False,2.0,False,0.6,3.5244,0.9020974171789339
2024-03-14,PHI,1,1,2,3,2,19.766666666666666,W,6,2,,regular_season,2023-24,8481035,S. Ersson,False,5.0,False,0.4,3.1829,0.9016928863883279
2024-03-16,CAR,0,0,0,-1,7,23.78333333333333,L,4,5,,regular_season,2023-24,8481611,P. Kochetkov,False,2.0,False,0.6,2.6341,0.9048172787728436
2024-03-19,PHI,0,2,2,-1,4,23.066666666666663,L,3,4,,regular_season,2023-24,8481035,S. Ersson,False,3.0,False,0.6,3.1829,0.900956503245732
2024-03-20,WSH,2,3,5,4,5,19.58333333333333,W,7,3,,regular_season,2023-24,8479292,C. Lindgren,False,1.0,True,0.8,3.1341,0.9081430389391713
2024-03-23,EDM,1,1,2,3,4,19.116666666666667,W,6,3,,regular_season,2023-24,8479973,S. Skinner,False,3.0,False,1.8,2.8902,0.9055180971481198
2024-03-24,CAR,0,1,1,0,7,23.466666666666665,L,1,2,,regular_season,2023-24,8475883,F. Andersen,False,1.0,True,2.2,2.6341,0.9098814286401257
2024-03-26,NJD,1,0,1,-1,9,23.73333333333333,L,3,6,,regular_season,2023-24,8474596,J. Allen,False,2.0,False,2.0,3.4512,0.901376957332873
2024-03-28,WSH,0,1,1,1,10,18.85,W,5,1,,regular_season,2023-24,8479292,C. Lindgren,False,2.0,False,2.2,3.1341,0.9083528238300108
2024-03-30,BUF,1,0,1,1,5,16.35,W,3,0,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,2.0,2.9756,0.9080519774573202
2024-04-01,FLA,2,1,3,3,2,18.6,W,6,4,,regular_season,2023-24,8475683,S. Bobrovsky,False,2.0,False,1.2,2.439,0.9111603836745308
2024-04-03,TBL,1,0,1,-1,6,21.683333333333334,L,1,4,,regular_season,2023-24,8476883,A. Vasilevskiy,False,2.0,False,1.4,3.2683,0.8982696325758024
2024-04-06,MTL,1,0,1,2,3,19.15,W,4,2,,regular_season,2023-24,8478470,S. Montembeault,False,3.0,False,1.4,3.5244,0.9023653695921573
2024-04-08,PIT,1,1,2,1,2,19.15,W,3,2,,regular_season,2023-24,8477968,A. Nedeljkovic,False,2.0,False,1.4,3.061,0.9053846463755958
2024-04-09,NJD,1,1,2,2,5,19.2,W,5,2,,regular_season,2023-24,8474596,J. Allen,False,1.0,True,1.6,3.4512,0.9013733835616786
2024-04-11,NJD,2,0,2,1,4,21.933333333333334,L,5,6,,regular_season,2023-24,8474596,J. Allen,False,2.0,False,1.8,3.4512,0.9011027631860751
2024-04-13,DET,1,0,1,-2,10,23.98333333333333,L,4,5,,regular_season,2023-24,8473503,J. Reimer,False,2.0,False,1.6,3.3415,0.9044964406203545
2024-04-16,FLA,0,0,0,-3,5,19.48333333333333,L,2,5,,regular_season,2023-24,8476932,A. Stolarz,False,3.0,False,1.6,2.439,0.9122956384199616
2024-04-17,TBL,0,0,0,-1,12,21.05,L,4,6,,regular_season,2023-24,8477035,M. Tomkins,False,1.0,True,1.4,3.2683,0.9019252330042743
2024-04-20,BOS,0,0,0,0,5,20.883333333333333,L,1,5,1.0,first_round,2023-24,8480280,J. Swayman,False,3.0,False,1.0,2.7317,0.910107474805281
2024-04-22,BOS,1,2,3,2,8,23.4,W,3,2,2.0,first_round,2023-24,8476999,L. Ullmark,False,2.0,False,0.6,2.7317,0.9083137090860225
2024-04-24,BOS,0,0,0,0,3,23.266666666666666,L,2,4,3.0,first_round,2023-24,8480280,J. Swayman,False,2.0,False,0.8,2.7317,0.9109594183042439
2024-04-27,BOS,0,0,0,-1,1,14.266666666666667,L,1,3,4.0,first_round,2023-24,8480280,J. Swayman,False,3.0,False,0.6,2.7317,0.9112115597273741
2024-05-04,BOS,0,1,1,1,3,17.583333333333332,L,1,2,7.0,first_round,2023-24,8480280,J. Swayman,True,7.0,False,0.6,2.7317,0.9127944020593735
2024-10-09,MTL,0,0,0,0,6,21.216666666666665,L,0,1,,regular_season,2024-25,8478470,S. Montembeault,False,,False,,3.2469,0.9031366469030109
2024-10-10,NJD,0,0,0,0,1,21.066666666666663,W,4,2,,regular_season,2024-25,8474593,J. Markstrom,False,1.0,True,0.0,2.679,0.9051542843871556
2024-10-12,PIT,0,0,0,2,8,21.766666666666666,W,4,2,,regular_season,2024-25,8482446,J. Blomqvist,False,2.0,False,0.0,3.5926,0.9033593452430462
2024-10-16,LAK,1,2,3,1,4,18.03333333333333,W,6,2,,regular_season,2024-25,8479496,D. Rittich,False,4.0,False,0.0,2.4815,0.9091993136686655
2024-10-19,NYR,1,0,1,-1,9,22.55,L,1,4,,regular_season,2024-25,8478048,I. Shesterkin,False,3.0,False,0.75,3.1481,0.9127438659868351
2024-10-21,TBL,1,0,1,1,6,20.633333333333333,W,5,2,,regular_season,2024-25,8476883,A. Vasilevskiy,False,2.0,False,0.8,2.6543,0.9009507979350317
2024-10-22,CBJ,0,0,0,-3,2,19.85,L,2,6,,regular_season,2024-25,8480193,D. Tarasov,False,1.0,True,1.0,3.2963,0.904025872596371
2024-10-24,STL,0,0,0,-3,3,20.33333333333333,L,1,5,,regular_season,2024-25,8476412,J. Binnington,False,2.0,False,1.0,2.8415,0.906866686323802
2024-10-26,BOS,1,1,2,2,3,23.6,L,3,4,,regular_season,2024-25,8480280,J. Swayman,False,2.0,False,1.0,3.3171,0.9114447824819598
2024-10-28,WPG,0,1,1,2,5,19.53333333333333,W,6,4,,regular_season,2024-25,8476945,C. Hellebuyck,False,2.0,False,0.8,2.3457,0.9138534965000604
2024-10-31,SEA,1,1,2,2,4,19.83333333333333,W,4,1,,regular_season,2024-25,8478916,J. Daccord,False,3.0,False,0.8,3.2317,0.9102817042489035
2024-11-02,STL,0,0,0,-1,2,20.05,L,2,4,,regular_season,2024-25,8476412,J. Binnington,False,2.0,False,1.0,2.8415,0.9075549089950804
2024-11-03,MIN,0,1,1,0,3,22.2,L,1,2,,regular_season,2024-25,8479406,F. Gustavsson,False,1.0,True,1.0,2.9146,0.904286806801136
2024-11-30,TBL,0,2,2,2,2,20.383333333333333,W,5,3,,regular_season,2024-25,8476883,A. Vasilevskiy,False,27.0,False,1.2,2.6543,0.9025540097851399
2024-12-02,CHI,1,0,1,2,3,19.716666666666665,W,4,1,,regular_season,2024-25,8482821,A. Soderblom,False,2.0,False,1.2,3.6098,0.8965158910950842
2024-12-04,NSH,2,0,2,0,7,20.183333333333334,W,3,2,,regular_season,2024-25,8477424,J. Saros,False,2.0,False,1.2,3.3704,0.9070438506309948
2024-12-06,WSH,0,0,0,-2,2,20.33333333333333,L,1,3,,regular_season,2024-25,8479292,C. Lindgren,False,2.0,False,1.2,2.8025,0.9019142971212026
2024-12-07,PIT,0,2,2,-2,4,22.716666666666665,L,2,5,,regular_season,2024-25,8477465,T. Jarry,False,1.0,True,1.2,3.5926,0.8969606834011968
2024-12-10,NJD,1,0,1,1,5,21.683333333333334,W,2,1,,regular_season,2024-25,8474593,J. Markstrom,False,3.0,False,1.4,2.679,0.9062021980831244
2024-12-12,ANA,0,0,0,-1,6,21.166666666666668,W,3,2,,regular_season,2024-25,8480843,L. Dostal,False,2.0,False,1.2,3.2222,0.9081204062689826
2024-12-14,DET,1,0,1,-1,4,21.016666666666666,L,2,4,,regular_season,2024-25,8478024,V. Husso,False,2.0,False,1.0,3.1625,0.8987043306848556
2024-12-15,BUF,0,1,1,-1,5,20.9,W,5,3,,regular_season,2024-25,8482221,D. Levi,False,1.0,True,0.8,3.5185,0.8985037052869863
2024-12-18,DAL,0,1,1,-2,2,18.45,W,5,3,,regular_season,2024-25,8479979,J. Oettinger,False,3.0,False,1.0,2.7037,0.9080960067132894
2024-12-20,BUF,1,0,1,0,5,19.3,W,6,3,,regular_season,2024-25,8480045,U. Luukkonen,False,2.0,False,0.8,3.5185,0.906882174517839
2025-01-04,BOS,1,2,3,5,5,17.533333333333335,W,6,4,,regular_season,2024-25,8480280,J. Swayman,False,15.0,False,0.8,3.3171,0.9062960965398905
2025-01-05,PHI,0,2,2,1,3,20.216666666666665,W,3,2,,regular_season,2024-25,8478905,I. Fedotov,False,1.0,True,1.4,3.4691,0.8938931398475589
2025-01-07,PHI,1,1,2,1,1,20.85,W,3,2,,regular_season,2024-25,8478905,I. Fedotov,False,2.0,False,1.6,3.4691,0.8936005719912676
2025-01-09,CAR,1,0,1,-6,2,15.533333333333331,L,3,6,,regular_season,2024-25,8481611,P. Kochetkov,False,2.0,False,1.8,2.775,0.9058993566424735
2025-01-11,VAN,0,0,0,-1,2,19.23333333333333,L,0,3,,regular_season,2024-25,8480947,K. Lankinen,False,2.0,False,1.8,3.0741,0.9050069614046794
2025-01-14,DAL,1,0,1,1,2,19.7,L,1,4,,regular_season,2024-25,8479979,J. Oettinger,False,3.0,False,1.6,2.7037,0.9075051272463832
2025-01-16,NJD,2,0,2,1,5,21.23333333333333,W,4,3,,regular_season,2024-25,8474593,J. Markstrom,False,2.0,False,1.2,2.679,0.9044343630595829
2025-01-18,MTL,1,0,1,0,2,18.116666666666667,W,7,3,,regular_season,2024-25,8478470,S. Montembeault,False,2.0,False,1.2,3.2469,0.899744806473537
2025-01-20,TBL,1,1,2,2,5,21.933333333333334,W,5,3,,regular_season,2024-25,8477992,J. Johansson,False,2.0,False,1.0,2.6543,0.8998675551554869
2025-01-22,CBJ,1,0,1,-3,6,19.6,L,1,5,,regular_season,2024-25,8478007,E. Merzlikins,False,2.0,False,1.2,3.2963,0.8942281034556759
2025-01-25,OTT,0,0,0,0,1,22.78333333333333,L,1,2,,regular_season,2024-25,8476341,A. Forsberg,False,3.0,False,1.4,2.8272,0.8972526233124731
2025-01-29,MIN,0,0,0,-1,6,21.666666666666668,L,1,3,,regular_season,2024-25,8479406,F. Gustavsson,False,4.0,False,1.2,2.9146,0.9072801055310551
2025-02-01,EDM,0,2,2,1,7,19.933333333333334,W,4,3,,regular_season,2024-25,8479973,S. Skinner,False,3.0,False,0.8,2.9136,0.9018518073036729
2025-02-04,CGY,0,3,3,1,3,21.78333333333333,W,6,3,,regular_season,2024-25,8481692,D. Wolf,False,3.0,False,1.0,2.9259,0.9069975670253255
2025-02-06,SEA,0,1,1,1,6,22.683333333333334,W,3,1,,regular_season,2024-25,8478916,J. Daccord,False,2.0,False,1.2,3.2317,0.9080452305698017
2025-02-08,VAN,0,1,1,0,4,21.433333333333334,L,1,2,,regular_season,2024-25,8477967,T. Demko,False,2.0,False,1.2,3.0741,0.9027964739444565
2025-02-22,CAR,1,0,1,1,2,19.23333333333333,W,6,3,,regular_season,2024-25,8481611,P. Kochetkov,False,14.0,False,1.4,2.775,0.9040042732596959
2025-02-23,CHI,0,1,1,1,4,17.483333333333334,W,5,2,,regular_season,2024-25,8482821,A. Soderblom,False,1.0,True,1.6,3.6098,0.9016661683305395
2025-02-25,BOS,0,1,1,1,4,22.683333333333334,W,5,4,,regular_season,2024-25,8480280,J. Swayman,False,2.0,False,1.4,3.3171,0.9046897008722399
2025-02-28,NYR,0,1,1,0,2,21.933333333333334,W,3,2,,regular_season,2024-25,8478048,I. Shesterkin,False,3.0,False,1.0,3.1481,0.909251624825505
2025-03-02,PIT,1,1,2,0,6,21.23333333333333,W,6,5,,regular_season,2024-25,8482446,J. Blomqvist,False,2.0,False,1.0,3.5926,0.8989454243948238
2025-03-03,SJS,0,1,1,0,6,25.916666666666668,L,2,3,,regular_season,2024-25,8480382,A. Georgiev,False,1.0,True,1.2,3.8519,0.8900217593265697
2025-03-05,VGK,1,0,1,-2,6,19.6,L,2,5,,regular_season,2024-25,8478499,A. Hill,False,2.0,False,1.2,2.6914,0.9016675593435015
2025-03-08,COL,0,3,3,0,2,20.516666666666666,L,4,7,,regular_season,2024-25,8478406,M. Blackwood,False,3.0,False,1.2,2.8537,0.9081456453778779
2025-03-10,UTA,0,0,0,0,4,21.55,W,4,3,,regular_season,2024-25,8478872,K. Vejmelka,False,2.0,False,1.6,3.061,0.9059303823985055
2025-03-13,FLA,0,0,0,0,3,21.7,L,2,3,,regular_season,2024-25,8475683,S. Bobrovsky,False,3.0,False,1.4,2.7195,0.9043382652943837
2025-03-15,OTT,1,0,1,-1,2,21.916666666666668,L,2,4,,regular_season,2024-25,8476999,L. Ullmark,False,2.0,False,1.0,2.8272,0.907666509745021
2025-03-17,CGY,2,1,3,1,5,16.933333333333334,W,6,2,,regular_season,2024-25,8481692,D. Wolf,False,2.0,False,1.0,2.9259,0.906162179364592
2025-03-19,COL,1,0,1,0,8,22.03333333333333,W,2,1,,regular_season,2024-25,8478406,M. Blackwood,False,2.0,False,1.4,2.8537,0.9075610129199404
2025-03-20,NYR,0,0,0,0,3,17.583333333333332,W,4,3,,regular_season,2024-25,8478048,I. Shesterkin,False,1.0,True,1.0,3.1481,0.9091214484211991
2025-03-22,NSH,0,2,2,-2,3,20.0,L,2,5,,regular_season,2024-25,8477424,J. Saros,False,2.0,False,1.0,3.3704,0.898186989032837
2025-03-25,PHI,0,1,1,0,2,16.616666666666667,W,7,2,,regular_season,2024-25,8481035,S. Ersson,False,3.0,False,1.4,3.4691,0.8898577249646374
2025-03-27,SJS,1,1,2,0,4,25.116666666666667,L,5,6,,regular_season,2024-25,8480382,A. Georgiev,False,2.0,False,1.4,3.8519,0.8863745970832274
2025-03-29,LAK,1,1,2,2,8,22.116666666666667,W,3,1,,regular_season,2024-25,8475311,D. Kuemper,False,2.0,False,1.2,2.4815,0.9102713553383536
2025-03-30,ANA,0,0,0,1,1,20.216666666666665,W,3,2,,regular_season,2024-25,8480843,L. Dostal,False,1.0,True,1.4,3.2222,0.9044699682949475
2025-04-02,FLA,0,1,1,1,4,20.566666666666663,W,3,2,,regular_season,2024-25,8475683,S. Bobrovsky,False,3.0,False,1.4,2.7195,0.906342106555093
2025-04-05,CBJ,1,1,2,1,4,16.7,W,5,0,,regular_season,2024-25,8478007,E. Merzlikins,False,3.0,False,1.2,3.2963,0.895095626269731
2025-04-08,FLA,0,0,0,-1,1,21.28333333333333,L,1,3,,regular_season,2024-25,8475683,S. Bobrovsky,False,3.0,False,1.4,2.7195,0.9053693095179517
2025-04-09,TBL,0,3,3,3,2,22.33333333333333,W,4,3,,regular_season,2024-25,8476883,A. Vasilevskiy,False,1.0,True,1.0,2.6543,0.9128001274821287
2025-04-12,MTL,0,0,0,0,5,23.616666666666667,W,1,0,,regular_season,2024-25,8482487,J. Dobes,False,3.0,False,1.2,3.2469,0.9015797273279704
2025-04-13,CAR,1,0,1,1,2,16.783333333333335,W,4,1,,regular_season,2024-25,8475883,F. Andersen,False,1.0,True,1.2,2.775,0.9027245133340743
2025-04-15,BUF,1,1,2,2,6,19.616666666666667,W,4,0,,regular_season,2024-25,8480045,U. Luukkonen,False,2.0,False,1.2,3.5185,0.8920803848950087
2025-04-17,DET,1,0,1,1,1,15.6,W,4,3,,regular_season,2024-25,8475660,C. Talbot,False,2.0,False,1.2,3.1625,0.8983177936415049
2025-04-20,OTT,0,2,2,1,6,18.7,W,6,2,1.0,first_round,2024-25,8476999,L. Ullmark,False,3.0,False,1.4,2.8272,0.9047792086441566
2025-04-22,OTT,0,1,1,1,3,21.666666666666668,W,3,2,2.0,first_round,2024-25,8476999,L. Ullmark,False,2.0,False,1.2,2.8272,0.9031634279314169
2025-04-24,OTT,1,1,2,2,2,19.916666666666668,W,3,2,3.0,first_round,2024-25,8476999,L. Ullmark,False,2.0,False,1.4,2.8272,0.9026485590647502
2025-04-26,OTT,0,1,1,0,4,26.383333333333333,L,3,4,4.0,first_round,2024-25,8476999,L. Ullmark,False,2.0,False,1.6,2.8272,0.902163311485643
2025-04-29,OTT,0,0,0,-4,3,19.78333333333333,L,0,4,5.0,first_round,2024-25,8476999,L. Ullmark,False,3.0,False,1.4,2.8272,0.9022636692996023
